ID,Date,Time,Comment Level,Username,Opinion,Sentiment,topic_comment,Topic_article,comment
88f62ec9-30f1-4b5f-80d8-0da5d54d321a,2021-02-03,11:08,0,Coraggioso-Ir6WKaaMR,negative,neutral,lockerung,überblick,Eine Woche vor den nächsten Bund-Länder-Beratungen über das weitere Vorgehen in der Corona-Pandemie hat der Virologe Christian Drosten erneut eindringlich vor zu frühen Lockerungen der geltenden Beschränkungen gewarnt.  Solange man nicht mindesten 50% der Bevölkerung geimpft hat verbietet es sich über Lockerungen auch nur nachzudenken!
621a5985-b2f3-4370-a0b6-297e744e6852,2021-03-24,08:39,0,Coraggioso-Ir6WKaaMR,positive,negative,impfung,überblick,"Österreichs Kanzler Sebastian Kurz pocht weiter auf eine Änderung der Impfstoff-Verteilung in Europa. (...) Roth hatte darauf hingewiesen, dass Österreich und einige andere Staaten die ihnen nach Bevölkerungsgröße zustehenden Impfstoffkontingente nicht ausgeschöpft hatten.  Wer weniger bestellt hat bekommt auch weniger und wer mehr von AZ bestellt hat und weniger von Biontech bekommt eben auch weniger Biontech und dafür mehr von AZ (wenn denn irgendwann mal verfügbar)!. Das ist doch logisch Herr Kurz ihre Kritik somit vollkommen unberechtigt!"
0bb662ae-e79f-4215-aa04-21e9240a2806,2021-05-17,06:57,0,Coraggioso-Ir6WKaaMR,positive,neutral,impfung,überblick,"(G7) und die EU könnten dazu beitragen, die weltweite Impflücke zu schließen, indem sie 20 Prozent ihrer Vorräte für Juni, Juli und August der Covax-Initiative für die weltweite Verteilung von Corona-Impfstoffen überließen  Klar, damit hier noch langsamer als ohnehin schon geimpft wird. Erstmal die eigene Bevölkerung komplett impfen ist das Motto der Stunde, danach kann man weitersehen!"
4a012e07-e568-4d80-bedc-44cae7785340,2021-07-12,07:56,0,Coraggioso-Ir6WKaaMR,positive,negative,impfung,impfung,"Eine Impfpflicht für bestimmte Berufsgruppen, wie die genannten in Schulen und Kindergärten, aber auch im Gesundheitswesen, ist längst überfällig und folglich umgehend einzuführen!"
16ca536b-0379-4bc7-8e0e-3205dcf07433,2021-01-15,10:42,0,Coraggioso-Ir6WKaaMR,positive,neutral,impfung,impfung,"Jetzt wird die Forderung laut, den EU-Haushalt dafür einzusetzen, um ärmere Länder zu entlasten.  Wie bitte? Der günstigste der Impfstoffe koste gerade mal 1,78 Euro je Dosis, also bei zwei erforderlichen Dosen 3,56 je geimpften Bürger. Diesen Preis sollten selbst die ärmsten EU-Länder problemlos bezahlen können. Dann nehmen eben reichere Länder den Impfstoff von Moderna (18 USD / Dosis) und Biontech/Pfizer (12 Euro / Dosis) und die armen Länder den von AstraZeneca (1,78 Euro / Dosis)! Problem gelöst, ganz ohne weitere EU-Umverteilungsorgie!"
f7a01077-5987-4483-af7e-a3004bba7195,2021-05-27,07:56,0,Coraggioso-Ir6WKaaMR,neutral,negative,infektion,überblick,"Wenn die Säx@rbeiterInnen die Säx@rbeit mit ebenso viel räumlicher Distanz zu den KundInnen ausführen würden wie die KellnerInnen im Biergarten und auch nur im Freien, also an der frischen Luft, dann würde das Argument vielleicht ziehen."
9d8c74e6-f9e7-43d0-9c1e-75910c0b55db,2021-07-09,16:47,0,Coraggioso-Ir6WKaaMR,neutral,neutral,impfung,überblick,"USA liefern 3,3 Millionen Impfdosen an Afghanistan  Und wer sorgt für die ""Verteilung"" der an Afghanistan gelieferten Impfdosen? Die Taliban? Die offizielle Armee Afghanistan flüchtet vor den Taliban ja schon über die Grenze in Nachbarländer ..."
f46e5872-0ac8-4a2a-a333-4de2f021db15,2021-07-12,14:24,0,Coraggioso-Ir6WKaaMR,negative,negative,lockerung,überblick,Niederländischer Premier entschuldigt sich für zu frühe Lockerungen  Das können zahlreiche deutsche Ministerpäsident:innen auch bald machen!
fc599f13-d653-4d24-ae78-01194cc00de2,2021-03-31,16:40,0,Coraggioso-Ir6WKaaMR,positive,neutral,impfung,überblick,Britische Corona-Mutation in Deutschland weiter auf dem V0rm@rsch  Währenddessen sind deutsche Vakzine (Biontech) im UK weiter auf dem V0rm@rsch!
adbf5463-7cdd-49a1-b53c-0e6c3407bfb3,2021-04-26,16:19,0,Coraggioso-Ir6WKaaMR,positive,negative,impfung,überblick,"Bundeskanzlerin Angela Merkel bekräftigt, dass die Priorisierung beim Impfen gegen das Coronavirus im Juni aufgehoben werden kann. Das heiße nicht, dass dann jeder geimpft werde, sagt Merkel nach dem Impfgipfel von Bund und Ländern. Aber es gebe dann die Möglichkeit, sich einen Termin zu verschaffen.  Der Termin ist dann irgendwann in ferner Zukunft, wenn AZ, J&J und andere beschließen endlich mal die Verträge mit der EU-Kommission zu erfüllen, statt permanent die Liefermengen zu kürzen."
42983fc5-bca6-4190-ae5e-9297124c6e92,2021-03-10,10:39,0,Coraggioso-Ir6WKaaMR,positive,negative,impfung,überblick,"Die EU hat mit dem Hersteller Biontech/Pfizer die Lieferung von vier Millionen zusätzlichen Dosen Coronaimpfstoff im März vereinbart.  Oh W0W - vier Millionen zusätzlichen Dosen Coronaimpfstoff, bei 446 Millionen Einwohnern in der EU wahrlich ein Tröpfchen auf den ""heißen Stein""."
9c9aea47-7041-46bd-af6d-0fba7841522c,2021-02-09,13:59,0,Coraggioso-Ir6WKaaMR,positive,neutral,maßnahmen,überblick,England: Bußgelder und Gefängnis für Falschangaben bei der Einreise  Diese Strafen bitte unbedingt sofort auch in Deutschland einführen!
9c9aea47-7041-46bd-af6d-0fba7841522c,2021-02-09,13:59,0,Coraggioso-Ir6WKaaMR,positive,neutral,maßnahmen,überblick,England: Bußgelder und Gefängnis für Falschangaben bei der Einreise  Diese Strafen bitte unbedingt sofort auch in Deutschland einführen!
5f1b22ae-3945-4259-89f2-a00317612c74,2021-07-08,08:58,0,Coraggioso-Ir6WKaaMR,neutral,negative,neutral,überblick,"Gemeinsames Schauen der Fußball-Europameisterschaft könnte einer vorläufigen Studie zufolge verantwortlich für einen höheren Corona-Anstieg bei Männern als bei Frauen in England sein.  Braucht's für diese Erkenntnis wirklich einer Studie? Ich meine NEIN! Gesunder Menschenverstand reicht das schon aus um zu dieser Erkenntnis zu kommen. Wer sich gemeinsam mit anderen (Männern) vorm Fernseher zusammenfindet um (wider jeder logischen Erkenntnis) permanent irgendwelche Spielanweisungen in Richtung des Fernseher brüIIt, hoffend die Spieler würden einen erhören, stößt dabei zwangsläufig allerlei Viren in Richtung der anderen vorm TV aus. Sind darunter Corona-Viren, dann eben auch diese."
43dc40cc-f273-446c-9891-d86eec8ae387,2021-01-14,09:28,0,Coraggioso-Ir6WKaaMR,negative,negative,infektion,überblick,"Erstmals ist in Hamburg die südafrikanische SARS-CoV-2-Mutante nachgewiesen worden  Danke dafür liebe Lufthansa. Danke dafür, dass ihr die die Infizierten, die nicht von Südafrika nach Deutschland fliegen durften schnell und unbürokratisch auf Flüge mit Swiss und Austrian Airlines umgebucht habt und via Zürich und Wien zu uns gebracht habt!"
d603a7e8-2ad8-45af-805b-695f656fda22,2021-03-30,16:42,0,Coraggioso-Ir6WKaaMR,neutral,negative,impfung,überblick,Stiko empfiehlt AstraZeneca nur noch für über 60-Jährige  Und Sie wissen nicht was sie tun! Erst empfahl die Stiko AstraZeneca nur für unter 60-Jährige und nun kommt das genaue Gegenteil! Die haben doch jedwedes Vertrauen verspielt!
7b7bfed4-764b-4eaf-9ea6-1b0ebdcf0e1d,2021-04-21,08:25,0,Coraggioso-Ir6WKaaMR,positive,neutral,lockdown,überblick,"Schäuble: »Der Blick ins Ausland zeigt, dass alle Länder, die hohe Infektionszahlen wieder in den Griff bekommen haben, phasenweise zu Ausgangsbeschränkungen gegriffen haben«  Das ist zutreffend!"
6ce3f56f-7437-4d76-8478-454af973042a,2021-03-19,08:55,0,Coraggioso-Ir6WKaaMR,negative,negative,politik,überblick,"Erneut ist die Zahl der binnen sieben Tagen gemeldeten Neuinfektionen pro 100.000 Einwohner stark angestiegen  Derweil verpennt Regierung der BRD schon wieder eine wichtige Entwicklung. Diesmal die eines erfolgversprechenden Medikementes aus Braunschweig. Das Unternehmen Corat Therapeutics entwickelt ein sehr erfolgversprechendes Medikament für schwere Fälle an Erkrankungen mit Sars-CoV-2. Die Regierung der BRD verweigert jedoch eine benötigte Förderung von 50 Millionen Euro für eine Ph@se III Studie. Nach NDR-Meldungen will nun statt der Regierung der BRD die der VR China einsteigen, die Ph@se III Studie finanzieren und wohl auch eine Beteiligung am Unternehmen eingehen. Mehr Infos dazu u.a. beim NDR  So etwas macht einen schlicht fassungslos!"
91430027-770f-4f89-9dc5-464bd8521070,2021-04-08,10:19,0,Coraggioso-Ir6WKaaMR,neutral,negative,maßnahmen,überblick,"»Liebe Entscheidungsträger, wie hoch sollen die Zahlen denn noch steigen, bevor Ihr reagieren wollt???«, schrieb der wissenschaftliche Leiter des Divi-Intensivregisters, Christian Karagiannidis, auf Twitter.  Antwort: nächste Woche wird (vielleicht) gehandelt! Aber nur wenn man sich einig ist was zu tun ist. Also entweder wieder die Z00M-Konferenz mit 16 Landesfürsten und Kanzlerin oder doch - wie von Merkel gewünscht - eine Ausweitung der Kompetenzen des Bundes. Das aber kann dauern!"
73f15804-cd98-40a6-bfbf-48c3adf57ba4,2021-03-05,18:13,0,Coraggioso-Ir6WKaaMR,positive,neutral,lockdown,überblick,"Tschechien bittet Deutschland, Polen und die Schweiz um Hilfe bei der Versorgung von Covid-19-Patienten. Grund sei, dass die Situation in den eigenen Krankenhäusern inzwischen kritisch sei  Die Lage ist selbstgemacht so kritisch. Als in der BRD die Gastronomie schon längst dicht war und vieles andere auch, wurde in Prag noch fröhlich gefeiert!"
35133095-c472-4bf4-82e9-8b116a0b6a2d,2021-06-30,17:13,0,Coraggioso-Ir6WKaaMR,negative,negative,reise,überblick,"ltaIien verstärkt Kontrollen für engIische Fans  Oh je, da dürfen die DeIta-Var!anten-SchIeudern nicht nach ltaIien. So ein Pech aber auch ..."
f19971ee-cd15-4a45-8b39-88255422c034,2021-07-18,10:24,0,Coraggioso-Ir6WKaaMR,,,,,Johnson geht doch in Selbstisolation  Gut so alles andere wäre - besonders im Hinblick auf die hunderttausende Schulkinder in Selbstisolation - auch ein Skandal gewesen!  BoJo hat einen Stellvertreter kann sich bei der Amtsausübung vertreten lassen. Bei der Teilnahme am Unterricht kann Schulkinder hingegen niemand vertreten. Lernen müssen sie schon selbst!
5f1b22ae-3945-4259-89f2-a00317612c74,2021-07-08,08:58,0,Coraggioso-Ir6WKaaMR,neutral,negative,neutral,überblick,"Gemeinsames Schauen der Fußball-Europameisterschaft könnte einer vorläufigen Studie zufolge verantwortlich für einen höheren Corona-Anstieg bei Männern als bei Frauen in England sein.  Braucht's für diese Erkenntnis wirklich einer Studie? Ich meine NEIN! Gesunder Menschenverstand reicht das schon aus um zu dieser Erkenntnis zu kommen. Wer sich gemeinsam mit anderen (Männern) vorm Fernseher zusammenfindet um (wider jeder logischen Erkenntnis) permanent irgendwelche Spielanweisungen in Richtung des Fernseher brüIIt, hoffend die Spieler würden einen erhören, stößt dabei zwangsläufig allerlei Viren in Richtung der anderen vorm TV aus. Sind darunter Corona-Viren, dann eben auch diese."
9c9aea47-7041-46bd-af6d-0fba7841522c,2021-02-09,13:59,0,Coraggioso-Ir6WKaaMR,positive,neutral,maßnahmen,überblick,England: Bußgelder und Gefängnis für Falschangaben bei der Einreise  Diese Strafen bitte unbedingt sofort auch in Deutschland einführen!
1e83d2b9-8fb4-4f59-bdf5-aa46e96e9a59,2021-03-22,08:47,0,Coraggioso-Ir6WKaaMR,,,,,Die deutsche Tourismus- und Luftverkehrsbranche stemmt sich gegen eine neue mögliche Quarantänepflicht für Reiserückkehrer  Die L0bby!sten bei der Arbeit!
99a8d134-cfdc-4c16-a859-cbf6c9b7b462,2021-05-12,11:53,0,Coraggioso-Ir6WKaaMR,,,,,"Der Markus Söder verantwortet eine Sieben-Tage-Inzidenz von 121, Der Peter Tschentscher verantwortet eine Sieben-Tage-Inzidenz von 85 und der Daniel Günther verantwortet eine Sieben-Tage-Inzidenz von 52  Was lernen wir daraus?  Nicht jeder der vor Kameras viel und gerne redet und sich gern selbst für seine tolle Politik der Krisenbewältigung lobt, mach am Ende auch wirklich eine gute Politik der Krisenbewältigung!"
83a0076e-b00f-471f-b987-6ea45101859e,2021-05-20,16:05,0,Coraggioso-Ir6WKaaMR,,,,,"Nein, das kann doch nicht stimmen. Ich habe hier doch immer wieder von den verquert denkenden lesen müssen, dass Schw eden KEINE schlechteren Corona-Zahlen habe als die BRD. Und dann diese Nachricht "
f113bd1b-a400-40b6-92b9-c3a3b6c1f597,2021-05-03,13:59,0,Coraggioso-Ir6WKaaMR,,,,,"Die Abschaffung des Bargelds wird spätestens dann auf der Tagesordnung stehen wenn großflächig Negativzinsen eingeführt werden, nicht erst ab Guthaben über 100.000 Euro, sondern für alle Guthaben. Denn wer wenig Geld hat und das dennoch spart will nicht dafür auch noch negative Zinsen berappen müssen und wird das Geld lieber unters Kopfkissen legen wollen.  Wenn das das Groß der Sparer machen würden, würde das aber zu einem Zusammenbruch des Bankensystems führen. Spätestens dann muss das Bargeld abgeschafft werden."
a58cd0be-e0a0-45d7-93fa-587db92bb46f,2021-01-30,09:20,0,Coraggioso-Ir6WKaaMR,,,,,"Ifo-Präsident Clemens Fuest schlägt eine Prämie der Europäischen Union für Pharmaunternehmen vor, die früher Impfstoffe liefern.  Geht's noch Herr Fuest? Wieviel Geld soll die EU den Pharmakonzernen noch in den AIIerwertesten bIasen? Die EU hat bereits dafür bezahlt, dass die Pharmakonzernen die Vakzine auf Verdacht vorproduzieren, noch vor deren Zulassung (somit auch für Vakzine die nie zugelassen werden), das war schon eine Lizenz zum Gelddrucken für die Pharmakonzernen! Jetzt soll die EU nochmals bezahlen? NEIN! Die EU soll einfach alle Exporte der Vakzine verbieten, und die gesamte Produktion und Lagerware beschlagnahmen! "
936c8c6b-816c-4f8c-bef2-1f915bbe269f,2021-01-12,12:18,0,Coraggioso-Ir6WKaaMR,,,,,Deutschland hat nach Angaben der EU-Kommission keinen Vorrang bei der Belieferung mit dem Corona-Impfstoff des Mainzer Unternehmens Biontech und seines US-Partners Pfizer.  Bedauerlicherweise stimmt das wohl leider. Denn Vorrang bei der Belieferung mit dem Corona-Impfstoff des Mainzer Unternehmens Biontech und seines US-Partners Pfizer hat lsraeI!
6f8069c4-2847-4d65-ae58-926db5fe906e,2021-03-13,11:23,0,Coraggioso-Ir6WKaaMR,,,,,"Der Hersteller AstraZeneca hatte am Freitag angekündigt, statt der zuletzt anvisierten 220 Millionen Dosen sollen nur noch 100 Millionen bis zur Jahresmitte an die EU-Staaten zu liefern. Der Konzern begründete dies unter anderem mit Exportbeschränkungen.  Währenddessen wird der in den Niederlanden entwickelte J&J Impfstoff ausschließlich in der EU produziert und lediglich zum Finish und zur Abfüllung in die USA transportiert. Dort unterliegt er dann einem US-Exportverbot und darf nicht wieder zurück in die EU gebracht werden (Quelle SP0N 12. März). Darum soll jetzt der Teil der Produktion der für die EU bestimmt ist auch in der EU abgefüllt werden. Das sorgt für eine erhebliche Lieferverzögerung, da die Abfüllanlage in der EU erst eingerichtet werden muss.  Zur gleichen Zeit liegen in den USA aber 30 Millionen Dosen des Vakzins von AZ auf Halde. Produziert in den USA in einem Werk in Ohio. In den USA ist AZ aber noch gar nicht zugelassen. Ob und wann die Zulassung erfolgt ist ungewiss. Dennoch dürfen diese 30 Millionen Dosen des Vakzins von AZ nicht in die EU geliefert werden. Exportverbot. Biden hortet sie einfach.  Die EU lässt sich von den USA einfach alles bieten. Warum handelt man bei den Vakzinen von J&J nicht analog. Also Exportverbot in die USA, Zwang zur vollständigen Abfüllung in der EU? Oder aber Tausch gegen eine entsprechende Menge der Vakzine von AZ aus den USA?"
03ec41da-fcbc-45fc-a6da-cafb4b22e6f3,2021-07-06,13:07,0,Coraggioso-Ir6WKaaMR,,,,,Fußball-Fans dürfen sich wohl auf eine Stadion-Rückkehr in der kommenden Bundesligasaison freuen (...) Die Arenen dürfen demnach zu maximal 50 Prozent ausgelastet werden (...) Eine Ausnahme (...) Bayern (...) will (...) nur eine Auslastung von höchstens 35 Prozent erlaubt  Da ist Bayern wohl der Einäugige und den BIinden!
dc560e1e-1b01-4bca-aac5-d1b5b3bf0e45,2021-02-13,14:10,0,Coraggioso-Ir6WKaaMR,,,,,Der Professor Lauterbach hat es mal wieder zieIgenau auf den Punkt gebracht und den BaII im T0r versenkt! Der Pr0fifußbaII hält seine Pr!v!Ieg!en für seIbstverständIich! 
927f6c23-4e8e-4fc5-b971-20cdc04ebc25,2021-03-29,16:45,0,Coraggioso-Ir6WKaaMR,,,,,"10 Millionen sind nicht schlecht, aber jetzt ist zunächst einmal mehr als eine halbe Woche Impfpause angesagt. Karfreitag bis einschließlich Ostermontag bekommt niemand etwas. Impfzentren machen dicht, um den Götzen, zu dessen Ehren es die Feiertage gibt, angemessen zu huldigen!"
a5d28f2a-93c8-4a65-972b-47804bbb9125,2021-02-15,12:34,0,Coraggioso-Ir6WKaaMR,,,,,"Bundesregierung erwartet Zulassung von Schnelltests ab März  Wir brauchen keine Schnelltests, wir brauchen Vakzine. Wir produzieren mittlerweile auch genug innerhalb der EU und sogar in Deutschland. Diese werden jedoch meistbietend in alle Welt verscherbelt, statt sie hier zu verwenden! Die europäische Bevölkerung kann ja warten. Erst ist der Rest der Welt dran!  Unsere Bundes-, Landes-, Kreis-, und Gemeindepolitiker aber sehen das für sich selbst natürlich anders und haben sich längst beim Impfen in die erste Reihe gestellt bzw. bei den Impfungen vorgedrängelt!"
2decc27e-4dfb-43ec-aebe-ffb717b44497,2021-07-16,15:15,0,Coraggioso-Ir6WKaaMR,,,,,Göring-Eckardt: »Die Herausforderung beim Impfen hat sich komplett gedreht. Statt Impfstoffbeschaffung und Terminmanagement müssen der Impfstoff und attraktive Impfmöglichkeiten jetzt so nah wie möglich an den Lebensalltag der Menschen gebracht werden«  Das wird schwierig!  Dann müssten deutsche Beamte ja kreativ werden und Phantasie entwickeln. 
2ab6af7f-f9b8-4b29-95f8-d092144d0ab3,2021-02-20,12:28,0,Coraggioso-Ir6WKaaMR,,,,,"Olaf Scholz: «Dabei muss jeder Öffnungsschritt einzeln betrachtet werden. Aber wir müssen unser Handeln am Inzidenzgeschehen ausrichten.»  Na dann wird das vorerst nichts Öffnungsschritten, denn der NDR meldet aktuell, dass die Inzidenzwerte in der BRD wieder leicht ansteigen, der R-Wert liegt sowieso bereits wieder leicht über 1,0!"
35133095-c472-4bf4-82e9-8b116a0b6a2d,2021-06-30,17:13,0,Coraggioso-Ir6WKaaMR,negative,negative,reise,überblick,"ltaIien verstärkt Kontrollen für engIische Fans  Oh je, da dürfen die DeIta-Var!anten-SchIeudern nicht nach ltaIien. So ein Pech aber auch ..."
bfbff5ac-2351-468d-bb11-fa112174bfad,2021-02-04,09:29,0,Coraggioso-Ir6WKaaMR,,,,,"Bundesgesundheitsminister Jens Spahn (CDU) hat für eine Lockerung der Corona-Beschränkungen noch im Winter plädiert. »Wir können nicht den ganzen Winter in diesem harten Lockdown bleiben«  Herr Spahn, dann haben Sie jetzt zwei Optionen: 1. Beschaffen Sie Vakzine gegen Sars-CoV-2 noch im Winter für alle Bundesbürger die geimpft werden wollen, oder 2. machen Sie sich ehrlich und sagen Sie uns wie viele Menschenleben Sie bereit sind für diese Lockerung zu opfern und wie vielen Menschen Sie zumuten wollen unter langanhaltenden Spätfolgen einer Infektion mit Sars-CoV-2 leiden zu müssen!  Bin auf ihre ehrliche Antwort gespannt!"
6324a215-2f5b-48ef-9c86-0e7137b7bed0,2021-05-10,17:22,0,Coraggioso-Ir6WKaaMR,,,,,"Damit beginnt ein Pilotprojekt zum bundesweit geplanten elektronischen Impfausweis, an dem neben Thüringen auch Brandenburg beteiligt ist.  Warum nur zwei 0stzonenprovinzen und keine aus dem Westen?"
adbf5463-7cdd-49a1-b53c-0e6c3407bfb3,2021-04-26,16:19,0,Coraggioso-Ir6WKaaMR,positive,negative,impfung,überblick,"Bundeskanzlerin Angela Merkel bekräftigt, dass die Priorisierung beim Impfen gegen das Coronavirus im Juni aufgehoben werden kann. Das heiße nicht, dass dann jeder geimpft werde, sagt Merkel nach dem Impfgipfel von Bund und Ländern. Aber es gebe dann die Möglichkeit, sich einen Termin zu verschaffen.  Der Termin ist dann irgendwann in ferner Zukunft, wenn AZ, J&J und andere beschließen endlich mal die Verträge mit der EU-Kommission zu erfüllen, statt permanent die Liefermengen zu kürzen."
03ec41da-fcbc-45fc-a6da-cafb4b22e6f3,2021-07-06,07:38,0,Coraggioso-Ir6WKaaMR,,,,,"Es geht wieder aufwärts: 440 Corona-Neuinfektionen binnen eines Tages, vor einer Woche hatte der Wert bei 404 gelegen. 10% mehr binnen einer Woche! Der EM sei es gedankt!"
6283b058-c336-4e72-90fc-2d9acacd5673,2021-01-19,08:56,0,Coraggioso-Ir6WKaaMR,,,,,"Längere Schul- und Kitaschließungen? NEIN!  Solange (nicht systemrelevante, wie etwas Autohersteller) Fabriken und Logistikzentren noch geöffnet sind und man das Risiko von Infektionen dort duldet, solange müssen auch Schulen geöffnet bleiben. Schulen sind die Arbeitsorte der schulpflichtigen Kinder. Home Schooling funktioniert nicht, da Deutschland bei der IT-Ausstattung der Schulen gegenüber z.B. Dänemark ein ganzes Jahrzehnt Rückstand (durch Nichtstun in diesem Bereich) hat."
