17d15e32-3dd2-40a2-be53-806fb4b8d50d,2021-03-09,08:23:00,0,RobertRostock,neutral,negative,impfung,überblick,"Corona-News am 9.3.: Corona-Schnelltests von Aldi offenbar betrugsanfällig - DER SPIEGEL Um sich ein negatives Ergebnis zu bescheinigen, scheint es bei den Aesku Antigen-Selbsttests nur den QR-Code zu brauchen – keinen Test. Und: Chile überholt Israel als am schnellsten impfendes Land. Der Überblick am 9. März.",manual
d55a0906-4d06-41e0-9eb6-f8137dcc90ec,23.09.2020,12:14:00,0,Ronald-BNf-u_PWg,negative,negative,wirtschaft,wirtschaft,"""Global Wealth Report"": Geldvermögen steigen so stark wie lange nicht mehr - DER SPIEGEL Private Geldvermögen haben laut einer Allianz-Studie 2019 um fast zehn Prozent zugelegt - das größte Plus seit 2005. Die Geldpolitik der Zentralbanken habe ""die Vermögen gegen Corona quasi immunisiert"".",manual_al
d74c8b1d-8c77-4a7c-a4d7-f8cd9dc44c03,2020-10-12,20:34:00,0,Tutnet,neutral,neutral,usa,überblick,"Corona-News am 12.10.: Markus Söder verlangt ""klarere Regeln für alle"" - DER SPIEGEL Bayerns Ministerpräsident Söder verlangt ein einheitliches System der Corona-Maßnahmen. Er schließt nicht aus, Regeln zu verschärfen. Und: Italien verringert die Quarantäne-Dauer für viele Infizierte. Der 12. Oktober im Überblick.",manual_al
005252b1-4577-4353-b5dd-42fb51e91866,2020-12-13,13:16:00,0,ETM,negative,negative,politik,politik,"Coronavirus: Bund und Länder einigen sich auf harten Shutdown - DER SPIEGEL Läden dicht, Schulbesuche nur in Ausnahmefällen, Versammlungsverbot an Silvester, Alkoholverbot in der Öffentlichkeit: Diese Maßnahmen haben Kanzlerin Merkel und die Ministerpräsidenten im Kampf gegen das Coronavirus beschlossen.",manual
0bc31b33-967f-4ebf-adee-fb34013ea8e6,2021-04-07,06:59:00,0,Pet2020,negative,negative,infektion,überblick,"Corona-News am Mittwoch: Union will offenbar das Infektionsschutzgesetz ändern - DER SPIEGEL Bisher können nur die Länder Corona-Verordnungen erlassen. Die Unionsfraktion plant laut einem Medienbericht nun, die Gesetzeslage zugunsten des Bundes zu ändern. Nach SPIEGEL-Informationen gibt es jedoch auch Bedenken.",manual
1790d648-4ec2-4936-8618-677b24f7a636,2020-11-25,19:30:00,0,Hans J. Udo-hN8CjGEZR,negative,negative,politik,wirtschaft,"Corona-Rezession: Großbritannien rechnet erst in zwei Jahren mit Erholung - DER SPIEGEL Großbritannien streicht die Entwicklungshilfe zusammen, denn das Land braucht jeden Penny selbst: Laut Regierung schrumpft die Wirtschaft 2020 um 11,3 Prozent – das gab es seit dem 18. Jahrhundert nicht mehr.",manual_al
7789a4fe-da19-43c6-876d-6ea0b17c8885,2021-07-02,14:37:00,0,Sichtbar-2qz142XGg,neutral,neutral,maßnahmen,überblick,"Corona-News am 02.07.: Kalifornischer Zoo impft seine Tiere gegen Covid-19 - DER SPIEGEL Tiger, Bären und Pumas im Zoos von Oakland erhalten den experimentellen Impfstoff des Tiergesundheitskonzerns Zoetis. 70 weitere US-Zoos USA sollen folgen. Und: Slowakei gibt Sputnik-V-Impfstoffdosen zurück. Das waren die Corona-News am Freitag.",manual_al
e5213a39-e7e1-4c5b-9ee2-ee6251c3e77e,2020-12-30,08:45:00,0,Tobias-Uu3thcxMg,neutral,neutral,impfung,impfung,Coronavirus: Großbritannien lässt AstraZeneca-Impfstoff zu - DER SPIEGEL In Großbritannien ist ein zweiter Corona-Impfstoff zugelassen worden. Das Land könnte bald mit dem Impfen des Präparats von AstraZeneca beginnen. Allerdings ist es weniger wirksam.,manual_al
b1c14ced-a163-40d7-8639-20f0971be1fa,2021-06-11,07:57:00,0,knielang,neutral,negative,wirtschaft,überblick,Corona-News am 11.6.: Italien setzt Astrazeneca für unter 60-Jährige aus - DER SPIEGEL Nach dem Tod eines 18-Jährigen dürfen in Italien nur noch über 60-Jährige mit dem Mittel von AstraZeneca geimpft werden. Und: Moskaus Bürgermeister äußert sich besorgt wegen hoher Coronafallzahlen. Der Überblick am 11. Juni.,manual
057a4b31-f1a8-4b48-9162-039be89af6b4,2020-04-24,08:24:00,0,Chris -e-LrKFlWR,neutral,positive,maßnahmen,maßnahmen,"""Maybrit Illner"" zur Corona-Pandemie: Wir müssen anfangen, mit dem Virus zu leben. Oder? - DER SPIEGEL Übertreiben wir Deutschen es mit dem Daheimbleiben? Das will Maybrit Illner wissen. Der VW-Chef und ein Virologe meinen: Ja. Richtig dagegen hält nur eine.",manual_al
5a72edbe-c792-493b-a03b-94aabb5a18e8,2021-01-17,09:27:00,0,Anna-8tGbz9uWg,positive,negative,maskenpflicht,überblick,"Corona-News am 17.01.: Markus Söder denkt über Grenzkontrollen nach - DER SPIEGEL Markus Söder fordert im Umgang mit der Corona-Pandemie ein einheitlicheres Vorgehen in Europa. Sollte dies nicht gelingen, »wären Grenzkontrollen sinnvoll«, sagt Bayerns Ministerpräsident. Der Überblick am 17. Januar.",manual
b8f81fd1-61bb-49d6-b6a5-f3aaf32c1e73,10.10.2020,13:30:00,0,Christoph-s9J3h7PZR,negative,neutral,politik,infektion,"Corona-Tote in Deutschland: Warum jetzt weniger Menschen an Covid-19 sterben - DER SPIEGEL Mehr Infektionen, weniger Tote: Gemessen am rasanten Anstieg der Neuinfektionen mit dem Coronavirus stagniert die Sterberate auf niedrigem Niveau. Forscher und Ärzte haben dafür mehrere Erklärungen.",manual_al
d8e983c0-7c63-4aa1-99fa-0c133efb4a61,13.04.2021,09:02:00,0,6A616E,negative,negative,maßnahmen,maßnahmen,Corona: Regierung bringt Bundes-Notbremse auf den Weg - DER SPIEGEL Ab bestimmten Infektionsraten sollen bundesweit verbindliche Vorgaben gelten. Darauf verständigte sich das Bundeskabinett nach Angaben der Deutschen Presse-Agentur.,manual_al
d3b9a7a1-9235-4bdf-b07b-98dbf3a76fae,2021-04-13,08:44:00,0,Coraggioso-Ir6WKaaMR,negative,negative,lockerung,überblick,"Corona-News am 13.4.: Südafrika verzichtet vorerst auf Impfstoff von Johnson & Johnson - DER SPIEGEL Bis der Zusammenhang zwischen Blutgerinnselbildungen und der Vakzine geprüft ist, will Südafrika das J&J-Präparat nicht verimpfen. Und: Tirol verlängert Ausreisetests wegen Virusvariante. Der Überblick am 13. April.",manual
d8cd164a-77f3-49b5-bdd1-155b70ab4d95,2020-04-15,04:55:00,0,Elmer_Fudd,neutral,negative,maßnahmen,lockerung,"Leopoldina: Sind die Vorschläge für Schulen realitätsfern? - DER SPIEGEL Der Vorschlag von Leopoldina-Forschern zu einer schrittweisen Öffnung der Bildungseinrichtungen stößt bei Praktikern auf harsche Kritik. Er wecke ""falsche Hoffnungen"". Etliche Lehrer sind zudem Risikopatienten.",manual_al
cbb41121-bf63-4a46-bf2f-1875798a5171,2020-04-29,19:16:00,0,Klausmobil,neutral,neutral,politik,wirtschaft,"Corona-Hilfen: So einig sind sich Grüne und Autoindustrie selten - DER SPIEGEL In seltener Harmonie verlangen Autokonzerne und Grünenpolitiker Kaufanreize für Fahrzeuge. Streit gibt es aber darüber, wie sich zugleich das Klima schützen lässt - und auch Fahrradfahrer profitieren können.",manual_al
25a43e7d-358d-4296-aa8a-c079a3abcde8,2020-03-13,19:22:00,0,Lars-uXAUtpuZR,negative,negative,wirtschaft,wirtschaft,"Coronavirus: Wann haben wir das Schlimmste hinter uns? - DER SPIEGEL Der Dax fällt um mehr als 12 Prozent, Deutschlands Schulen bleiben vorerst offen und erste Studien zur Virusverbreitung verheißen nichts Gutes. Lesen Sie hier Ihre Zusammenfassung für den Abend.",manual_al
d76af449-53f8-4a91-bb10-6672fb976194,2021-03-18,18:21:00,0,Sascha-q15Le_2MR,negative,negative,maßnahmen,maßnahmen,Corona: Markus Söder dringt vor Bund-Länder-Beratungen auf »harte Notbremse« - DER SPIEGEL Am Montag beraten Bund und Länder über die weiteren Coronamaßnahmen. Bayerns Ministerpräsident spricht sich für strikte Regeln aus.,manual_al
f30aff45-44c3-44c6-b8dc-5f9182d5c8e2,2021-03-11,14:38:00,0,Spiegelei-sest808MR,negative,neutral,maßnahmen,überblick,Corona-News am 11.03.: Deutschland impft weiter mit AstraZeneca - DER SPIEGEL Unter anderem Dänemark setzt Impfungen mit AstraZeneca aus Sorge vor Nebenwirkungen aus. Deutschland sieht keine Veranlassung dazu. Und: Johnson & Johnson will 2022 bis zu drei Milliarden Dosen ausliefern. Der Überblick am 11. März.,manual
50e9dddf-a4c0-4879-877f-9ecbb90ecdd6,2021-03-24,07:19:00,0,Schottl,negative,negative,wirtschaft,wirtschaft,"Corona-Krise: Institut der deutschen Wirtschaft senkt Konjunkturprognose - DER SPIEGEL Weil Deutschland die Pandemie nur schwer in den Griff bekommt, senkt nun auch das arbeitgebernahe Institut seine Erwartungen. Schon jetzt haben die Shutdowns rund 250 Milliarden Euro gekostet, so die Ökonomen.",manual_al
006f2652-d8e2-41c2-8f91-0ede996402a3,2021-07-14,09:03:00,0,schaunmermal,positive,positive,impfung,überblick,Corona-News am 14.7.: Großbritannien meldet Höchstwert an Neuinfektion seit Mitte Januar - DER SPIEGEL Wenige Tage nach dem EM-Finale in London verzeichnet Großbritannien mehr als 40.000 neue Covid-Fälle innerhalb eines Tages. Und: Die Delta-Variante ist in drei Viertel der untersuchten Proben in Deutschland. Der Überblick.,manual_al
ce97bcc3-1ab7-4c4c-81d9-3feb2f60cfa6,2021-01-18,16:46:00,0,Elena-WhKseLJGg,negative,neutral,politik,politik,"Corona-Shutdown: Markus Söder gegen Verschärfungen - DER SPIEGEL Bayerns Regierungschef lobt die eigene Corona-Strategie – und fordert die anderen Länder auf, sich ein Beispiel an der strengen Auslegung zu nehmen. Neue Regeln, wie das Kanzleramt sie fordert, hält er nicht für nötig.",manual
71ad3142-13eb-4457-92d1-a55aa6e9e182,2020-09-14,20:15:00,0,Volker-0G7cWVPWg,neutral,neutral,wirtschaft,wirtschaft,"Warum die Wirtschaft in Deutschland besser durch Corona kommt als anderswo in Europa - DER SPIEGEL Die Coronakrise trifft die Wirtschaft weltweit hart. Doch verglichen mit Ländern wie Frankreich, Italien, Großbritannien oder Spanien kommt Deutschland bislang glimpflich durch die Rezession. Das hat Gründe.",manual_al
a80ca049-4c0a-4770-b95c-ce15bd0f6fab,2020-10-28,18:11:00,0,Thorsten_Mueller,positive,positive,maßnahmen,maßnahmen,"Angela Merkel nach dem Corona-Gipfel: ""Wir müssen handeln - und zwar jetzt"" - DER SPIEGEL Angela Merkel und die Länderchefs haben massive Maßnahmen gegen die Corona-Pandemie beschlossen. Die Kanzlerin spricht von einer ""nationalen Kraftanstrengung"".",manual_al
b21dc6f9-4186-4c70-8851-1963475ab0cd,2021-05-04,20:06:00,0,Art_powers_future,negative,neutral,maßnahmen,maßnahmen,"Coronakrise: Wie Regierungen weltweit in der Pandemie Zivilrechte einschränken - DER SPIEGEL Weltweit haben Regierungen in der Pandemie Grundrechte vorübergehend eingeschränkt. Ein Bericht zeigt: In vielen Ländern dient der Infektionsschutz als Vorwand, um Freiheiten unverhältnismäßig stark zu beschneiden.",manual_al
f38e08d5-e43f-41e2-b5ca-1cd5e19ccbf9,2021-03-17,14:25:00,0,Stadtmusikant,positive,neutral,impfung,impfung,"Ursula Von der Leyen stellt Pläne für EU-Impfpass vor - DER SPIEGEL Ist Reisen bald wieder möglich? Ein europaweiter Impfpass könnte dabei helfen. Die EU-Kommission liefert erste Vorschläge, wie das Zertifikat aussehen könnte.",manual_al
31287195-bc8f-4fbb-a96b-b18e2fe705f0,09.04.2020,13:43:00,0,Ostschwabe,neutral,neutral,politik,maßnahmen,"Corona: EU-Kommission umreißt ""Ausstiegsstrategie"" aus Maßnahmen - DER SPIEGEL Wie und wann können die strengen Corona-Regeln gelockert werden? Dazu hat die EU-Kommission laut einem Bericht nun einen Plan vorgelegt. Die ""verletzlichsten Gruppen"" sollen demnach weiter besonderen Schutz genießen.",manual_al
d88609e7-7497-4006-b7fe-648ad36dd43f,18.12.2020,14:47:00,0,Sikasuu,neutral,neutral,infektion,infektion,"Corona in Sachsen: Sterbefälle 46 Prozent über dem Durchschnitt - DER SPIEGEL Die Sterbefallzahlen in Sachsen haben sich im November erheblich erhöht. Sie lagen weit über dem Durchschnitt der vier Vorjahre, wie das Statistische Bundesamt mitteilt. Der Grund scheint eindeutig.",manual_al
f7e98a16-165b-4b90-b732-4231e9c58615,2021-04-24,13:17:00,0,Martha,positive,negative,maßnahmen,maßnahmen,"Corona-Notbremse: Angela Merkel verteidigt Ausgangssperren - DER SPIEGEL Die Kanzlerin verteidigt nächtliche Ausgangssperren gegen Kritik: Die sogenannte Bundesnotbremse sei dringend nötig, sagt Angela Merkel – denn aus Kliniken gebe es »wahre Hilferufe«.",manual
aa90b76d-f535-43bc-81da-759ff0a1f610,2021-04-06,20:51:00,0,Burkhard-v2b4908Wg,negative,neutral,politik,politik,Rezo kritisiert die Corona-Politik: »So ein Haufen inkompetenter Dullis!« - DER SPIEGEL YouTuber Rezo ist für seine »Zerstörungsvideos« bekannt. Nun hat er sich die Coronapolitik der Bundesregierung vorgeknöpft – und attackiert besonders hart CDU und CSU.,manual_al
7fa81408-d056-4095-8b32-02eebeb0230a,2021-06-25,10:44:00,0,Hannes-i10JyXaGR,neutral,neutral,lockdown,überblick,"Corona-News am 25.06.: EU genehmigt neue Produktionsstätte für Johnson & Johnson-Impfstoff in Italien - DER SPIEGEL Mithilfe der neuen Produktionsstätte, die sofort an die Arbeit gehen kann, sollen die Lieferrückstände des Herstellers aufgefangen werden. Und: Erneut Höchstwert an Corona-Todesfällen in Moskau. Der Überblick.",manual_al
13bd06d7-22a1-4b3d-af23-ff43e5e8abd6,2020-03-25,13:19:00,0,Sleeper_in_Metropolis,negative,negative,infektion,infektion,"Coronavirus: Wie belastbar sind die Robert Koch-Institut-Daten? - DER SPIEGEL Um abschätzen zu können, welche Maßnahmen gegen die Corona-Pandemie sinnvoll sind, benötigen Experten verlässliche Daten. Doch die Fallzahlen des Robert Koch-Instituts hinken der Realität teils mehrere Tage hinterher.",manual_al
7aeb5a88-10d9-420f-b9f7-3db4b3a8349e,2021-02-10,13:21:00,0,S.-y6s9a3wWR,neutral,neutral,impfung,überblick,Corona-News am 10.2.: Söder erwägt Grenzschließungen zu Österreich und Tschechien - DER SPIEGEL Bayerns Ministerpräsident ist wegen der Corona-Lage in Tschechien und Österreich besorgt. In Tirol befürchtet er gar ein »zweites Ischgl«. Und: Großbritannien hat 13 Millionen Menschen geimpft. Der Überblick.,manual_al
7eab9983-c0d4-4c2c-9195-62798f565b78,2020-05-05,12:03:00,0,Frank-EAHrQMEWR,neutral,neutral,politik,politik,"Corona-Krise: Markus Söder hebt Ausgangsbeschränkungen auf - DER SPIEGEL ""Corona ist unter Kontrolle"": Ministerpräsident Söder hat einen vorsichtigen Exitplan für Bayern vorgestellt. Ab Mittwoch sind die Ausgangsbeschränkungen aufgehoben, Familienbesuche sind erlaubt.",manual_al
621a5985-b2f3-4370-a0b6-297e744e6852,2021-03-24,10:16:00,0,Lena3290,negative,neutral,politik,überblick,Corona-News am 24.3.: Österreich beschließt Oster-Lockdown für Wien und andere Regionen - DER SPIEGEL Vom 1. bis 6. April soll in einigen Teilen des Landes eine ganztägige Ausgangssperre gelten – alle nicht notwendigen Geschäfte werden geschlossen. Und: Das Saarland will offenbar nach Ostern den Shutdown beenden. Der Überblick.,manual_al
